PID_Debug,14.000,13.974,0.026,0.002153,0.000263,0.692453
PID_Debug,14.000,13.915,0.085,0.001768,0.000853,0.695074
PID_Debug,14.000,13.870,0.130,0.001332,0.001297,0.697703
PID_Debug,14.000,13.836,0.164,0.001043,0.001644,0.700389
PID_Debug,14.000,13.812,0.188,0.000715,0.001882,0.702986
PID_Debug,14.000,13.802,0.198,0.000288,0.001978,0.705253
PID_Debug,14.000,13.801,0.199,0.000022,0.001986,0.707260
PID_Debug,14.000,13.811,0.189,-0.000276,0.001894,0.708878
PID_Debug,14.000,13.852,0.148,-0.001236,0.001482,0.709123
PID_Debug,14.000,13.894,0.106,-0.001253,0.001064,0.708934
PID_Debug,14.000,13.935,0.065,-0.001229,0.000654,0.708360
PID_Debug,14.000,13.973,0.027,-0.001141,0.000274,0.707492
PID_Debug,14.000,14.005,0.000,-0.000822,0.000000,0.706671
PID_Debug,14.000,14.032,-0.032,-0.000966,-0.000322,0.705382
PID_Debug,14.000,14.053,-0.053,-0.000613,-0.000526,0.704243
PID_Debug,14.000,14.066,-0.066,-0.000413,-0.000664,0.703165
PID_Debug,15.000,14.075,0.925,0.029753,0.009254,0.723165
PID_Debug,15.000,14.120,0.880,-0.001360,0.008800,0.730606
PID_Debug,15.000,14.171,0.829,-0.001522,0.008293,0.737377
PID_Debug,15.000,14.225,0.775,-0.001629,0.007750,0.743498
PID_Debug,15.000,14.289,0.711,-0.001914,0.007112,0.748697
PID_Debug,15.000,14.364,0.636,-0.002265,0.006357,0.752789
PID_Debug,15.000,14.448,0.552,-0.002510,0.005521,0.755800
PID_Debug,15.400,14.544,0.456,-0.002895,0.004556,0.757461
PID_Debug,15.000,14.652,0.348,-0.003239,0.003476,0.757698
PID_Debug,15.000,14.724,0.276,-0.002146,0.002761,0.758312
PID_Debug,15.000,14.766,0.234,-0.001275,0.002336,0.759372
PID_Debug,15.000,14.812,0.188,-0.001370,0.001879,0.759881
PID_Debug,15.000,14.859,0.141,-0.001404,0.001411,0.759888
PID_Debug,15.000,14.901,0.099,-0.001252,0.000994,0.759630
PID_Debug,15.000,14.937,0.063,-0.001080,0.000633,0.759183
PID_Debug,15.000,14.968,0.032,-0.000932,0.000323,0.758573
PID_Debug,15.000,14.989,0.011,-0.000653,0.000105,0.758025
PID_Debug,15.000,15.007,0.000,-0.000315,0.000000,0.757710
PID_Debug,15.000,15.050,-0.050,-0.001495,-0.000498,0.755716
PID_Debug,15.000,15.081,-0.081,-0.000943,-0.000813,0.753960
PID_Debug,15.000,15.105,-0.105,-0.000725,-0.001054,0.752181
PID_Debug,15.000,15.120,-0.120,-0.000452,-0.001205,0.750525
PID_Debug,15.000,15.130,-0.130,-0.000276,-0.001297,0.748952
PID_Debug,15.000,15.131,-0.131,-0.000052,-0.001314,0.747586
PID_Debug,15.000,15.131,-0.131,0.000009,-0.001311,0.746284
PID_Debug,15.000,15.124,-0.124,0.000210,-0.001241,0.745253
PID_Debug,15.000,15.112,-0.112,0.000368,-0.001118,0.744502
PID_Debug,15.000,15.130,-0.130,-0.000539,-0.001298,0.742665
PID_Debug,15.000,15.137,-0.137,-0.000219,-0.001371,0.741076
PID_Debug,15.000,15.137,-0.137,0.000009,-0.001368,0.739716
PID_Debug,15.000,15.130,-0.130,0.000197,-0.001303,0.738610
PID_Debug,15.000,15.122,-0.122,0.000259,-0.001216,0.737653
PID_Debug,15.000,15.106,-0.106,0.000472,-0.001059,0.737066
PID_Debug,15.000,15.090,-0.090,0.000466,-0.000904,0.736628
PID_Debug,15.000,15.075,-0.075,0.000453,-0.000753,0.736328
PID_Debug,15.000,15.026,-0.026,0.001468,-0.000264,0.737532
PID_Debug,15.000,14.969,0.031,0.001706,0.000305,0.739543
PID_Debug,15.000,14.922,0.078,0.001437,0.000784,0.741765
PID_Debug,15.000,14.885,0.115,0.001105,0.001153,0.744022
PID_Debug,15.000,14.859,0.141,0.000766,0.001408,0.746195
PID_Debug,15.000,14.844,0.156,0.000449,0.001557,0.748201
PID_Debug,15.000,14.838,0.162,0.000190,0.001621,0.750012
PID_Debug,15.000,14.838,0.162,-0.000006,0.001619,0.751625
PID_Debug,15.000,14.845,0.155,-0.000214,0.001547,0.752958
PID_Debug,15.000,14.878,0.122,-0.000988,0.001218,0.753189
PID_Debug,15.000,14.910,0.090,-0.000957,0.000899,0.753131
PID_Debug,15.000,14.942,0.058,-0.000951,0.000582,0.752763
PID_Debug,15.000,14.971,0.029,-0.000862,0.000295,0.752196
PID_Debug,15.000,14.996,0.000,-0.000885,0.000000,0.751311
PID_Debug,15.000,15.019,-0.019,-0.000583,-0.000194,0.750534
PID_Debug,15.000,15.039,-0.039,-0.000592,-0.000392,0.749550
PID_Debug,15.000,15.053,-0.053,-0.000416,-0.000530,0.748603
PID_Debug,15.000,15.057,-0.057,-0.000124,-0.000572,0.747907
PID_Debug,15.000,15.042,-0.042,0.000456,-0.000420,0.747943
PID_Debug,15.000,15.027,-0.027,0.000451,-0.000269,0.748125
PID_Debug,15.000,15.013,-0.013,0.000429,-0.000126,0.748428
PID_Debug,15.000,14.999,0.000,0.000379,0.000000,0.748807
PID_Debug,15.000,14.989,0.011,0.000334,0.000111,0.749252
PID_Debug,15.000,14.980,0.020,0.000281,0.000205,0.749738
PID_Debug,15.000,14.972,0.028,0.000214,0.000276,0.750229
PID_Debug,15.000,14.969,0.031,0.000091,0.000307,0.750626
